time,alt,MN,TRA,Wf,Fn,Nf,Nc,epr,phi,NfR,NcR,BPR,farB,htBleed,Nf_Nc_ratio,Wf_moving_avg,alt_diff
3511.5,0.005115546892917439,0.39960201071560925,0.458129125236814,0.06344212558697798,-0.30226875844682116,0.4733300445289688,0.36392889871028733,-0.06709282828202599,0.3467526681314165,0.4145285811728921,0.19411998843932687,-0.06129424097549166,0.3365627934071455,0.36307811862901795,1.300611317777686,0.061233749438882955,-0.007461002056819787
3512.5,-0.0024215878379515283,0.3852636146166296,0.458129125236814,0.0657229075104203,-0.29708250326198277,0.471675884429728,0.3627504291400394,-0.0526795728689179,0.34788020529048636,0.4145285811728921,0.20139859849753658,-0.0659863170714573,0.3372295546329279,0.36163539847379067,1.300276571823539,0.06346022703081479,-0.007537134730868967
3513.5,-0.009882589894771315,0.3709575122025578,0.458129125236814,0.06805799376537303,-0.2918560445485797,0.4705731110302358,0.3615719595697915,-0.03826631745581149,0.3490077424495582,0.4145285811728921,0.207767382298467,-0.07097164792342016,0.33822969647160206,0.3605533583573682,1.30146461465136,0.06574100895425711,-0.007461002056819786
3514.5,-0.017419724625640284,0.35665140978848564,0.458129125236814,0.07050168868334705,-0.2865491787780474,0.46891895093099495,0.36068810739210155,-0.023853062042703387,0.350417163898395,0.4145285811728921,0.21413616609940567,-0.07610360615338421,0.3392298383102773,0.3594713182409477,1.3000676798618047,0.06809419665304679,-0.007537134730868969
3515.5,-0.02495685935650925,0.342313013689506,0.458129125236814,0.07294538360132082,-0.2811619059503858,0.46781617753150273,0.35980425521441695,-0.00943980662959529,0.3518265853472338,0.4145285811728921,0.2214147761576071,-0.08152881913934545,0.3402299801489515,0.3583892781245252,1.300196344961842,0.07050168868334696,-0.007537134730868967
3516.5,-0.03241786141332904,0.32800691127543385,0.458129125236814,0.07549768718231589,-0.27569422606559496,0.4661620174322619,0.3592150204292903,0.0049734487835128086,0.35323600679607264,0.41396355425365683,0.22778355995854577,-0.08710065950330531,0.3415635026005174,0.35766791804691156,1.297724178891967,0.0729815864889946,-0.007461002056819786
3517.5,-0.03995499614419801,0.3136685151764542,0.458129125236814,0.07810429509482136,-0.27018634265223945,0.46505924403276966,0.358625785644169,0.020145296586784402,0.3549273125346784,0.41396355425365683,0.23506217001674723,-0.09281912724526377,0.34289702505208214,0.3569465579692979,1.296781387867644,0.0755157886261527,-0.00753713473086897
3518.5,-0.047415998201017794,0.2993624127623824,0.458129125236814,0.08081951167034788,-0.26455784865319,0.46340508393352886,0.3580365508590424,0.034558551999892495,0.35633673398351523,0.41396355425365683,0.2414309538176859,-0.09883084974321943,0.34423054750364807,0.3562251978916822,1.294295464587831,0.07814049798249505,-0.007461002056819786
3519.5,-0.05495313293188676,0.28505631034831025,0.458129125236814,0.08353472824587466,-0.2588891511255759,0.46230231053403664,0.3577419334664791,0.04973039980316409,0.358028039722121,0.41396355425365683,0.24870956387588733,-0.10498919961917628,0.34556406995521394,0.3555038378140686,1.2922787833519522,0.08081951167034797,-0.0075371347308689635
3520.5,-0.06241413498870654,0.2707179142493306,0.458129125236814,0.08635855348442223,-0.2531802500693972,0.4611995371345419,0.3574473160739158,0.06414365521627219,0.36000122975049376,0.41396355425365683,0.255078347676826,-0.11144080425113036,0.34723097301967165,0.3551431577752618,1.2902587777136125,0.08357093113354826,-0.007461002056819786
3521.5,-0.0699512697195755,0.2564118118352588,0.458129125236814,0.08923668305448046,-0.2473507384275246,0.4600967637350497,0.3571526986813578,0.07931550301954378,0.3616925354890995,0.41396355425365683,0.26235695773502743,-0.11803903626108042,0.3485644954712375,0.35478247773645494,1.2882354394458486,0.08637665492825912,-0.0075371347308689635
3522.5,-0.0774122717763953,0.24210570942118664,0.458129125236814,0.09216911695604908,-0.24144081972852272,0.458993990335555,0.3568580812887945,0.09372875843265188,0.3636657255174742,0.41396355425365683,0.2687257415359661,-0.12478389564903429,0.35023139853569407,0.35442179769764814,1.286208760294558,0.08925478449831725,-0.007461002056819793
3523.5,-0.08494940650726426,0.227767313322207,0.458129125236814,0.095210159520639,-0.23549069750095616,0.4578912169360628,0.3568580812887945,0.10890060623592347,0.365638915545847,0.41396355425365683,0.27600435159416753,-0.13167538241498417,0.35223168221304235,0.35442179769764814,1.283118530712228,0.09220531984372286,-0.0075371347308689635
3524.5,-0.09241040856408406,0.2134612109081352,0.458129125236814,0.09825120208522868,-0.2294199646876957,0.45678844353657055,0.3571526986813578,0.12331386164903158,0.36761210557421975,0.41396355425365683,0.2823731353951062,-0.13871349655893261,0.3538985852775,0.35442179769764814,1.2789723981453243,0.09521015952063892,-0.007461002056819793
3525.5,-0.09994754329495302,0.1991228148091552,0.458129125236814,0.1014008533128394,-0.22330902834587063,0.45568567013707584,0.3571526986813578,0.13848570945230315,0.36986717989236145,0.41396355425365683,0.2896517454533077,-0.1460448654588809,0.3558988689548483,0.35442179769764814,1.2758847177118113,0.09828740497290238,-0.0075371347308689635
3526.5,-0.10740854535177281,0.1848167123950834,0.458129125236814,0.10460480887196079,-0.21711768494691625,0.4545828967375836,0.3574473160739158,0.15289896486541127,0.37184036992073416,0.41396355425365683,0.29693035551151736,-0.15352286173682517,0.35756577201930595,0.35442179769764814,1.2717479647926113,0.10141895475667628,-0.007461002056819793
3527.5,-0.11494568008264178,0.17051060998101122,0.458129125236814,0.10786306876259281,-0.2108459344908326,0.45348012333808885,0.3577419334664791,0.16807081266868285,0.37409544423887586,0.41396355425365683,0.3032991393124478,-0.16100085801477204,0.359899436309546,0.35478247773645494,1.267618025496529,0.10462291031579767,-0.0075371347308689635
3528.6,-0.12240668213946156,0.1561722138820316,0.458129125236814,0.11122993731624564,-0.20449377697761967,0.45292873663834277,0.3583311682516057,0.18324266047195445,0.37635051855701557,0.41396355425365683,0.3105777493706575,-0.16877210904871612,0.3618997199868943,0.3551431577752618,1.2639948091825337,0.10789927165026642,-0.007461002056819779
3529.6,-0.12994381687033052,0.14186611146795977,0.458129125236814,0.11459680586989848,-0.19802100887871285,0.45182596323885055,0.358920403036727,0.19765591588506254,0.37860559287515727,0.41396355425365683,0.3169465331715879,-0.17668998746065878,0.3639000036642426,0.3555038378140686,1.2588472525275105,0.11122993731624564,-0.0075371347308689635
3530.6,-0.1374048189271503,0.12752771536898014,0.458129125236814,0.1180722830865726,-0.19150803725124135,0.4512745765391044,0.35950963782185363,0.21282776368833414,0.3811425514830659,0.41396355425365683,0.3242251432297976,-0.18475449325060006,0.36623366795448264,0.35586451785287543,1.2552502883461574,0.11463300875757225,-0.007461002056819793
3531.6,-0.1449419536580193,0.11322161295490799,0.458129125236814,0.12160206463475713,-0.1849146585666406,0.4501718031396097,0.36039348999953824,0.22724101910144223,0.3836795100909746,0.41396355425365683,0.3315037532880073,-0.19296562641854256,0.3685673322447227,0.35658587793049107,1.2491119169222131,0.11809038453040939,-0.007537134730868977
3532.6,-0.15247908838888824,0.09891551054083618,0.458129125236814,0.12518615051445256,-0.17824087282491058,0.4496204164398636,0.36098272478466487,0.24241286690471384,0.38621646869888326,0.41339852733442406,0.3378725370889377,-0.20117675958648243,0.3709009965349627,0.3573072380081047,1.2455455221799694,0.1216201660785941,-0.00753713473086895
3533.6,-0.15994009044570803,0.08457711444185655,0.458129125236814,0.12882454072565788,-0.17144647649748662,0.4490690297401175,0.3621611943549128,0.2568261223178219,0.38875342730679197,0.41339852733442406,0.34515114714714745,-0.20968114751041952,0.3732346608252028,0.35802859808571835,1.2399700374856735,0.1252042519582892,-0.007461002056819793
3534.6,-0.167477225176577,0.07027101202778438,0.458129125236814,0.13257153959988452,-0.164611876641498,0.44796625634062276,0.3630450465326027,0.2719979701210935,0.3912903859147006,0.41339852733442406,0.3515199309480778,-0.21833216281235782,0.3759017057283346,0.3591106382021409,1.233913699192681,0.12886074361333166,-0.007537134730868977
3535.6,-0.1749382272333968,0.055964909613712206,0.458129125236814,0.13637284280562204,-0.15765666619981553,0.4474148696408767,0.36422351610285064,0.2864112255342016,0.39410922881237626,0.41339852733442406,0.35879854100628755,-0.2271298054922947,0.37856875063146644,0.36019267831856133,1.2284074197848724,0.13258964104372148,-0.007461002056819793
3536.6,-0.18247536196426575,0.04162651351473275,0.458129125236814,0.1402284503428695,-0.15066125222956836,0.44686348294113054,0.36540198567309856,0.3015830733374732,0.39692807171005184,0.41339852733442406,0.3660771510644973,-0.23592744817223157,0.38090241492170646,0.3612747184349838,1.2229366573308944,0.13639094424945866,-0.00753713473086895
3537.6,-0.18993636402108555,0.027320411100660587,0.458129125236814,0.14413836221162782,-0.14354522767362732,0.44631209624138446,0.3668750726359098,0.3159963287505813,0.3997469146077295,0.41339852733442406,0.37244593486542765,-0.24487171823016707,0.38390284043772893,0.3623567585514043,1.2165233604854606,0.14024655178670645,-0.007461002056819793
3538.6,-0.19747349875195452,0.012982015001680955,0.458129125236814,0.14810257841189656,-0.13634879606055697,0.4457607095416383,0.36805354220615766,0.3311681765538529,0.40256575750540513,0.41339852733442406,0.3797245449236374,-0.25410924304409976,0.38656988534086073,0.3634387986678268,1.2111300624080248,0.14415646365546464,-0.007537134730868977
3539.6,-0.2049345008087743,-0.0013240874123910322,0.458129125236814,0.15217540327518658,-0.12907195739035734,0.44520932284188974,0.3698212465615322,0.345581431966961,0.4053846004030807,0.41339852733442406,0.38609332872456775,-0.2632001404800338,0.38923693024399136,0.3648815188230541,1.2038500410165434,0.14813878129957034,-0.0074610020568197655
3540.6,-0.21247163553964327,-0.01563018982646302,0.458129125236814,0.15630253246998702,-0.12167450813446382,0.44520932284188974,0.37129433352434343,0.3607532797702326,0.40848532759052536,0.41339852733442406,0.3933719387827775,-0.27258429267196777,0.39223735576001495,0.3663242389782834,1.199073841542212,0.1521935047190234,-0.007537134730868977
3541.6,-0.21993263759646306,-0.029968585925442652,0.458129125236814,0.16048396599629786,-0.11419665182144101,0.4446579361421436,0.373062037879718,0.3751665351833407,0.41130417048820095,0.41339852733442406,0.3997407225837079,-0.2818218174859004,0.39523778127603737,0.36812763917231955,1.1919141885069247,0.15632063391382384,-0.007461002056819793
3542.6,-0.227469772327332,-0.04427468833951464,0.458129125236814,0.16471970385411958,-0.10663838845128892,0.4441065494423975,0.3748297422350925,0.3895797905964471,0.41440489767564553,0.41339852733442406,0.4070193326419176,-0.2914992244338315,0.39823820679206096,0.36957035932754684,1.184822065597598,0.16050206744013484,-0.00753713473086895
3543.6,-0.2349307743841518,-0.05861308443849427,0.458129125236814,0.1690640503749621,-0.09899971802400756,0.4441065494423975,0.37659744659046174,0.4039930460095552,0.4177875091528571,0.41339852733442406,0.413388116442848,-0.30117663138176004,0.40123863230808343,0.371373759521583,1.1792606494365052,0.1647559067417932,-0.007461002056819793
3544.6,-0.24246790911502078,-0.07291918685256626,0.458129125236814,0.17346270122731505,-0.09124043701103228,0.4435551627426514,0.3786597683383996,0.4191648938128268,0.4208882363402997,0.41339852733442406,0.4206667265010577,-0.31114729308568834,0.4045724384369976,0.37317715971561916,1.1713818045392566,0.1690821518187989,-0.007537134730868977
3545.6,-0.24992891117184057,-0.08722528926663843,0.458129125236814,0.1779156564111784,-0.08340074894092771,0.4435551627426514,0.38072209008633745,0.4335781492259349,0.4239889635277443,0.41339852733442406,0.4270355103019881,-0.320971327411618,0.40757286395302,0.3749805599096553,1.1650365825688367,0.17348080267115185,-0.007461002056819793
3546.6,-0.25746604590270955,-0.10156368536561806,0.458129125236814,0.18242291592655263,-0.07548065381369387,0.4435551627426514,0.3827844118342699,0.44799140463904297,0.4273715750049559,0.41339852733442406,0.43340429410291853,-0.3306487343595491,0.4109066700819354,0.37714464014249827,1.1587597327100476,0.1779337578550154,-0.007537134730868977
3547.6,-0.2649270479595293,-0.11586978777969005,0.458129125236814,0.18698447977343727,-0.06743994810076612,0.4430037760429053,0.3848467335822078,0.4624046600521511,0.4307541864821674,0.41339852733442406,0.4406829041611282,-0.340766023441476,0.4142404762108496,0.37930872037534125,1.1511174121691603,0.18244101737038942,-0.0074610020568197655
3548.7,-0.2724641826903983,-0.13017589019376205,0.458129125236814,0.19165465228334322,-0.05931883533070909,0.4430037760429053,0.3872036727227036,0.4768179154652592,0.43413679795937893,0.41283350041519135,0.44705168796205863,-0.3507366851454043,0.41757428233976374,0.3814728006081842,1.1441104701508422,0.18702068266111105,-0.007537134730868977
3549.7,-0.28000131742126727,-0.14451428629274166,0.458129125236814,0.19632482479324867,-0.05107711197495814,0.4430037760429053,0.3895606118632048,0.49123117087836726,0.4375194094365905,0.41283350041519135,0.453420471762989,-0.36085397422733123,0.42124146908156973,0.38363688084102715,1.1371883156361486,0.19165465228334302,-0.007537134730868977
3550.7,-0.28746231947808704,-0.15882038870681367,0.458129125236814,0.2011036059661754,-0.042754981562077916,0.4430037760429053,0.39221216839626394,0.5048858339013119,0.44090202091380204,0.41283350041519135,0.46069908182119873,-0.3711178906872567,0.42457527521048394,0.386161641112677,1.1295003361428733,0.19636102768092245,-0.0074610020568197655
3551.7,-0.294999454208956,-0.17315878480579328,0.458129125236814,0.20599099580212343,-0.03431224056350378,0.4430037760429053,0.3948637249293231,0.5192990893144199,0.44456651668078057,0.41283350041519135,0.46706786562212915,-0.3822615714151764,0.4282424619522899,0.38832572134551996,1.1219156080295773,0.2011398088538492,-0.007537134730868977
3552.7,-0.3024604562657758,-0.1874648872198653,0.458129125236814,0.21082408130656058,-0.025829296036365,0.4430037760429053,0.3972206640698189,0.5329537523373645,0.44794912815799215,0.41283350041519135,0.4734366494230678,-0.3914990962291091,0.4315762680812041,0.39085048161716973,1.115258636104186,0.2059728943582865,-0.0074610020568197655
3553.7,-0.30999759099664476,-0.20177098963393728,0.458129125236814,0.21582007980552992,-0.017185537394967663,0.4430037760429053,0.40016683799544134,0.5466084153603091,0.4516136239249707,0.41283350041519135,0.4798054332239982,-0.4019096400670332,0.43524345482301,0.3933752418888195,1.1070476960610913,0.2108783856380713,-0.007537134730868977
3554.7,-0.3174585930534645,-0.21610938573291708,0.458129125236814,0.22081607830449876,-0.008461371696441051,0.4430037760429053,0.4028183945285058,0.5610216707734172,0.45527811969194915,0.41283350041519135,0.4861742170249286,-0.41246681128295853,0.43891064156481485,0.3962606821992761,1.0997605423690644,0.21582007980552975,-0.0074610020568197655
3555.7,-0.3249957277843335,-0.23041548814698906,0.458129125236814,0.2259749897979993,0.000383404587779478,0.4435551627426514,0.4057645684541283,0.5746763337963618,0.45894261545892967,0.41283350041519135,0.492543000825859,-0.4228773551208826,0.4425778283066208,0.39914612250973275,1.0931342882708974,0.22087038263600933,-0.007537134730868977
3556.7,-0.3324567298411533,-0.24472159056106105,0.458129125236814,0.23113390129149983,0.009308587929129284,0.4435551627426514,0.40871074237975075,0.5883309968193048,0.4626071112259082,0.41283350041519135,0.49891178462678937,-0.4334345263368079,0.4465783956613185,0.40203156282019137,1.0852544764544632,0.22597498979799932,-0.007461002056819821
3557.7,-0.33999386457202224,-0.2590599866600407,0.458129125236814,0.2363471171165108,0.018394585384737646,0.4441065494423975,0.41195153369793114,0.6027442522324129,0.46655349128265367,0.41283350041519135,0.5052805684277281,-0.4439916975527306,0.4505789630160151,0.404917003130648,1.0780553368883545,0.23115200273533665,-0.007537134730868922
3558.7,-0.34745486662884206,-0.2733660890741127,0.458129125236814,0.24166894160454255,0.027560989897475286,0.4441065494423975,0.4148977076235536,0.6163989152553575,0.47049987133940113,0.41283350041519135,0.5116493522286585,-0.4545488687686559,0.454246149757821,0.4078024434411046,1.0704001041272222,0.2363833200041844,-0.007461002056819821
3559.7,-0.35499200135971104,-0.28770448517309233,0.458129125236814,0.2470450704240852,0.03672739441021292,0.4446579361421436,0.4181384989417394,0.6300535782783021,0.47444625139614865,0.41283350041519135,0.5180181360295889,-0.46525266736257725,0.45858009772540936,0.4110485637903701,1.0634226153954298,0.2416870430483795,-0.007537134730868977
3560.7,-0.3624530034165308,-0.3020105875871643,0.458129125236814,0.2524211992436278,0.0459340024515152,0.44520932284188974,0.42167390765248847,0.6437082413012467,0.4783926314528941,0.41283350041519135,0.5243869198305192,-0.47610309333449974,0.4625806650801071,0.4142946841396335,1.0558142554288594,0.2470450704240852,-0.0074610020568197655
3561.7,-0.3699901381473998,-0.3163166900012363,0.458129125236814,0.25785163239468134,0.0552612210785114,0.44520932284188974,0.42491469897067424,0.6573629043241913,0.4823390115096416,0.41283350041519135,0.5307557036314496,-0.48710014668442086,0.46658123243480365,0.41754080448889896,1.0477616423258074,0.2524393006874648,-0.007537134730868977
3562.7,-0.37745114020421955,-0.33065508610021593,0.458129125236814,0.2633906742087552,0.06466884676263687,0.4457607095416383,0.42845010768141795,0.6710175673471359,0.48656727585615606,0.41283350041519135,0.5371244874323883,-0.49795057265634074,0.47091518040239316,0.42114760487696923,1.0404028416608357,0.2578878352823548,-0.0074610020568197655
3563.7,-0.3849882749350885,-0.3449611885142881,0.458129125236814,0.26892971602282956,0.0742372865610209,0.44631209624138446,0.43228013378473035,0.6846722303700805,0.4905136559129015,0.41283350041519135,0.5434932712333187,-0.5088009986282632,0.4752491283699815,0.4243937252262347,1.0324603454102794,0.2633906742087554,-0.007537134730868977
3564.7,-0.3924492769919083,-0.3592995846132677,0.458129125236814,0.2745773664999247,0.0838861334165342,0.44686348294113054,0.4358155424954741,0.6983268933930251,0.49474192025941593,0.41283350041519135,0.5498620550342491,-0.5197980519781844,0.47924969572467924,0.42800052561430496,1.0253500377301739,0.2689659189105032,-0.0074610020568197655
3565.7,-0.39998641172277727,-0.3736056870273397,0.458129125236814,0.2802793213085308,0.09369579438630606,0.4474148696408767,0.4396455685987865,0.7112229640258045,0.4989701846059304,0.41283350041519135,0.5562308388351795,-0.5306484779501068,0.48358364369226753,0.43196800604118407,1.0176717374107784,0.2745954679437617,-0.007537134730868977
3566.7,-0.40752354645364625,-0.3879117894414117,0.458129125236814,0.2860898847801576,0.10358586241320719,0.44796625634062276,0.4434755947020935,0.7248776270487491,0.5031984489524448,0.4122684734959586,0.5616897963788389,-0.541645531300028,0.48825097227274766,0.4355748064292564,1.0101260626112827,0.28031552419620437,-0.007537134730868977
3567.8,-0.414984548510466,-0.4022501855403913,0.458129125236814,0.29195475258329484,0.11359654102580224,0.4490690297401175,0.4473056208054006,0.7377736976815302,0.5074267132989593,0.4122684734959586,0.5680585801797693,-0.5524959572719479,0.492584920240336,0.4391816068173266,1.0039422910258577,0.2861079862239944,-0.0074610020568197655
3568.8,-0.422521683241335,-0.4165562879544633,0.458129125236814,0.2978196203864326,0.12372783022409121,0.4496204164398636,0.4514302643012763,0.7514283607044748,0.5116549776454737,0.4122684734959586,0.5735175377234286,-0.563493010621869,0.4969188682079243,0.44314908724420576,0.9959908583793912,0.29195475258329506,-0.007537134730868977
3569.8,-0.4299826852981548,-0.4308623903685353,0.458129125236814,0.30384740118410153,0.1339797300080741,0.4501718031396097,0.4552602904045834,0.7643244313372559,0.5158832419919882,0.4122684734959586,0.579886321524359,-0.5744900639717901,0.5015861967884044,0.4471165676710849,0.9888229055504674,0.297873924717943,-0.007461002056819821
3570.8,-0.4375198200290238,-0.44520078646751493,0.458129125236814,0.3098751819817705,0.14439244390631553,0.4512745765391044,0.459679551293017,0.777220501970037,0.5203933906282696,0.4122684734959586,0.5853452790680101,-0.5853404899437126,0.5062535253688846,0.4514447281367708,0.9817155783191344,0.30384740118410153,-0.007537134730868977
3571.8,-0.44498082208584355,-0.4595068888815871,0.458129125236814,0.3160115714424608,0.15488556486168625,0.45182596323885055,0.4638041947888874,0.7901165726028182,0.524903539264551,0.4122684734959586,0.5917140628689488,-0.5961909159156326,0.5105874733364728,0.45541220856364784,0.974173947358348,0.3099113848694443,-0.0074610020568197655
3572.8,-0.45251795681671253,-0.4738452849805667,0.458129125236814,0.3222022652346614,0.16553949993131553,0.45292873663834277,0.46792883828475773,0.8022540508454341,0.5291318036110654,0.4122684734959586,0.5971730204125999,-0.6071879692655536,0.5152548019169529,0.4597403690293338,0.9679436264253355,0.31602967288629763,-0.007537134730868977
3573.8,-0.4599789588735323,-0.4881513873946387,0.458129125236814,0.3284472633583725,0.1762738420580741,0.4540315100378375,0.4723480991731914,0.8151501214782152,0.5336419522473468,0.4122684734959586,0.6026319779562592,-0.6180383952374762,0.5202555111103249,0.46406852949501975,0.9612222655973091,0.32222036667849824,-0.0074610020568197655
3574.8,-0.4675160936044013,-0.5024574898087107,0.458129125236814,0.33480087014510435,0.1871689982990912,0.4551342834373297,0.4767673600616251,0.8280461921109963,0.5381521008836302,0.4122684734959586,0.6090007617571896,-0.6288888212093986,0.5249228396908049,0.46839668996070566,0.9546255082950745,0.32848346624604613,-0.007537134730868977
3575.8,-0.47497709566122104,-0.5167958859076903,0.458129125236814,0.3412087812633471,0.19818476512580221,0.45568567013707584,0.48148123834262213,0.8401836703536139,0.5426622495199116,0.4122684734959586,0.614459719300849,-0.6397392471813186,0.529590168271285,0.4727248504263916,0.9464245620569951,0.3348189715889413,-0.0074610020568197655
3576.8,-0.48251423039209,-0.5311019883217624,0.458129125236814,0.3476709967131007,0.2093613460667718,0.45678844353657055,0.48590049923105577,0.8523211485962315,0.5474542824459621,0.4122684734959586,0.6199186768445001,-0.6504430457752425,0.5345908774646569,0.47741369093088437,0.940086384474691,0.34122688270718404,-0.007537134730868977
3577.8,-0.48997523244890984,-0.5454403844207419,0.458129125236814,0.3542418208258747,0.2206585375934353,0.4578912169360628,0.4906143775120528,0.8644586268388491,0.5522463153720104,0.4122684734959586,0.6253776343881594,-0.6611468443691637,0.5395915866580276,0.48174185139657033,0.9333016681208326,0.3477071996007742,-0.007461002056819821
3578.8,-0.49751236717977876,-0.559746486834814,0.458129125236814,0.36092125360167043,0.2320763397057927,0.45954537703530357,0.4953282557930498,0.876596105081465,0.5570383482980608,0.4122684734959586,0.6299267656745394,-0.6717040155850891,0.5445922958513995,0.4864306919010631,0.9277592619858609,0.3542780237135486,-0.007537134730868922
3579.8,-0.5049733692365985,-0.5740525892488861,0.458129125236814,0.3676006863774657,0.24365495593240866,0.4606481504347958,0.5000421340740467,0.8887335833240827,0.5618303812241091,0.4122684734959586,0.6353857232181905,-0.6824078141790103,0.5499263856576619,0.49111953240555584,0.921218671478157,0.3609212536016703,-0.0074610020568197655
3580.8,-0.5125105039674676,-0.5883909853478657,0.458129125236814,0.37438872781628224,0.25535418274471855,0.461750923834288,0.5050506297476017,0.9001124691765368,0.5666224141501595,0.4122684734959586,0.6408446807618499,-0.6929649853949357,0.5549270948510339,0.4961690529488554,0.9142666034592359,0.36763688926513954,-0.007537134730869033
3581.8,-0.5199715060242873,-0.6026970877619378,0.458129125236814,0.3812853779181196,0.267214223671287,0.4628536972337827,0.510059125421162,0.9122499474191544,0.5714144470762078,0.41170344657672586,0.6453938120482299,-0.7035221566108584,0.5599278040444057,0.5008578934533502,0.9074510662888322,0.3744249307039558,-0.0074610020568197655
3582.8,-0.5275086407551562,-0.6170031901760097,0.458129125236814,0.38823633235146787,0.2793958928263725,0.4645078573330211,0.5147730037021591,0.9236288332716068,0.5762064800022583,0.41170344657672586,0.6508527695918893,-0.7136394456927853,0.5649285132377764,0.5059074139966497,0.9023547349848581,0.3813034793619566,-0.007537134730868922
3583.8,-0.5350457754860253,-0.6313415862749894,0.458129125236814,0.39529589544783694,0.2917383760957166,0.4656106307325158,0.519781499375714,0.9350077191240609,0.5809985129283086,0.41170344657672586,0.6554019008782693,-0.7239033621527133,0.5702626030440401,0.5109569345399494,0.8957814606555631,0.38827253523914146,-0.007537134730869033
3584.8,-0.542506777542845,-0.6456476886890613,0.458129125236814,0.4024097628757164,0.30420146995075464,0.4672647908317541,0.5250846124418376,0.9456280125863515,0.5860724301441239,0.41170344657672586,0.6599510321646493,-0.7340206512346402,0.5752633122374119,0.5160064550832489,0.8898847533520361,0.39531399689167374,-0.0074610020568197655
3585.8,-0.550043912273714,-0.659986084788041,0.458129125236814,0.40963223896661716,0.3168655814486159,0.46836756423124887,0.5300931081153926,0.9570068984388057,0.5908644630701743,0.41170344657672586,0.6654099897083005,-0.7439913129385686,0.5805974020436744,0.5210559756265506,0.8835571658277303,0.40244596576339015,-0.007537134730868922
3586.8,-0.5575049143305338,-0.6742921872021129,0.458129125236814,0.4169090193890283,0.329650303532171,0.47002172433048717,0.5353962211815162,0.9676271919010946,0.5956564959962246,0.41170344657672586,0.6699591209946805,-0.7539619746424943,0.5859314918499369,0.526466176208657,0.8778951097063029,0.40965034041045395,-0.0074610020568198765
3587.8,-0.5650420490614028,-0.6885982896161851,0.458129125236814,0.42429440847446076,0.34255563620142004,0.471675884429728,0.5406993342476345,0.9782474853633852,0.600730413212042,0.41170344657672586,0.6745082522810605,-0.763786008968424,0.5912655816562005,0.5315156967519565,0.8723441190954112,0.41694522227670205,-0.007537134730868922
3588.9,-0.5725030511182225,-0.7029366857151648,0.458129125236814,0.4316797975598932,0.3556619865134923,0.4733300445289688,0.5460024473137528,0.9888677788256759,0.6055224461380904,0.41170344657672586,0.6790573835674405,-0.7736100432943537,0.596599671462463,0.536925897334065,0.8669009577844918,0.4242944084744608,-0.0074610020568197655
3589.9,-0.5800401858490916,-0.7172427881292367,0.458129125236814,0.4391737953083465,0.36892915093982304,0.4749842046282072,0.5513055603798764,0.9987294798978013,0.6105963633539077,0.41170344657672586,0.6836065148538206,-0.7832874502422847,0.6019337612687254,0.5423360979161714,0.8615625140818821,0.43171600044756686,-0.007537134730869033
3590.9,-0.5875011879059113,-0.7315488905433087,0.458129125236814,0.446776401719821,0.38231692595184774,0.47663836472744797,0.5569032908385579,1.009349773360092,0.6156702805697251,0.41170344657672586,0.6872458198829295,-0.7928182298122146,0.607267851074989,0.5477462984982778,0.8558727746243859,0.43920999819602025,-0.0074610020568197655
3591.9,-0.5950383226367802,-0.7458872866422883,0.458129125236814,0.4543790081312951,0.39590571860669566,0.4782925248266863,0.5625010212972396,1.019211474432219,0.6207441977855424,0.41170344657672586,0.6917949511693096,-0.8023490093821471,0.6126019408812515,0.5535171791191931,0.8502962780825684,0.44677640171982097,-0.007537134730868922
3592.9,-0.6024993246936,-0.7601933890563604,0.458129125236814,0.4621445275373014,0.4096553253758021,0.4799466849259271,0.5680987517559212,1.0290731755043445,0.6255362307115907,0.41170344657672586,0.6963440824556897,-0.811879788952077,0.6182694113004058,0.5592880597401063,0.8448296769575233,0.4544333124628059,-0.0074610020568197655
3593.9,-0.6035651821302886,-0.7621955975206324,0.458129125236814,0.46507696143887,0.4132736429466196,0.4838063918241524,0.5725180126443549,1.0351419146256542,0.6263818835808936,0.41509360809212487,0.7036226925138911,-0.8199442947420209,0.6196029337519717,0.5628948601281786,0.8450500790176716,0.46053349903582214,-0.001065857436688633
3594.9,-0.6035651821302886,-0.7621955975206324,0.458129125236814,0.4645339181237645,0.41331384647518427,0.48435777852390105,0.5722233952517969,1.0343833222354906,0.6249724621320568,0.4156586350113576,0.7018030399993407,-0.8183313935840311,0.6179360306875152,0.5625341800893717,0.846448751559289,0.463918469033312,0.0
3595.9,-0.6035651821302886,-0.7621955975206324,0.458129125236814,0.4645882224552754,0.4132736429466196,0.48435777852390105,0.5722233952517969,1.0343833222354906,0.6252543464218238,0.4156586350113576,0.7018030399993407,-0.8184780209620297,0.6182694113004058,0.5625341800893717,0.846448751559289,0.46473303400596994,0.0
3596.9,-0.6035651821302886,-0.7621955975206324,0.458129125236814,0.4645882224552754,0.41331384647518427,0.48435777852390105,0.5722233952517969,1.0343833222354906,0.6252543464218238,0.4156586350113576,0.7018030399993407,-0.8184780209620297,0.6182694113004058,0.5625341800893717,0.846448751559289,0.4645701210114385,0.0
